bar,equity
1648,9956.3
1649,9956.3
1650,9956.3
1651,9956.3
1652,9956.3
1653,9956.3
1654,9956.3
1655,9956.3
1656,9956.3
1657,9956.3
1658,9956.3
1659,9956.3
1660,9956.3
1661,9956.3
1662,9956.3
1663,9956.3
1664,9956.3
1665,9956.3
1666,9956.3
1667,9956.3
1668,9953.23
1669,9953.23
1670,9953.23
1671,9953.23
1672,9953.23
1673,9953.23
1674,9953.23
1675,9953.23
1676,9953.23
1677,9953.23
1678,9953.23
1679,9953.23
1680,9953.23
1681,9953.23
1682,9953.23
1683,9953.23
1684,9953.23
1685,9953.23
1686,9954.51
1687,9954.51
1688,9954.51
1689,9954.51
1690,9954.51
1691,9953.52
1692,9953.52
1693,9953.52
1694,9950.25
1695,9950.25
1696,9950.25
1697,9948.47
1698,9945.28
1699,9945.28
1700,9945.28
1701,9945.28
