bar,equity
1374,9897.9
1375,9897.9
1376,9897.9
1377,9897.9
1378,9893.39
1379,9893.39
1380,9893.39
1381,9893.39
1382,9893.39
1383,9893.39
1384,9893.39
1385,9893.39
1386,9889.89
1387,9889.89
1388,9889.89
1389,9889.89
1390,9889.89
1391,9889.89
1392,9889.89
1393,9889.89
1394,9889.89
1395,9889.89
1396,9889.89
1397,9889.89
1398,9889.89
1399,9889.89
1400,9889.89
1401,9889.89
1402,9909.56
1403,9909.56
1404,9909.56
1405,9909.56
1406,9909.56
1407,9909.56
1408,9909.56
1409,9909.56
1410,9909.56
1411,9909.56
1412,9909.56
1413,9909.56
1414,9909.56
1415,9909.56
1416,9909.56
1417,9909.56
1418,9909.56
1419,9909.56
1420,9909.56
1421,9910.95
1422,9910.95
1423,9910.95
1424,9910.95
1425,9912.22
1426,9912.22
1427,9912.22
1428,9912.22
1429,9912.22
1430,9912.22
1431,9912.22
1432,9912.22
1433,9912.22
1434,9912.22
1435,9912.22
1436,9912.22
1437,9912.22
1438,9912.22
1439,9912.22
1440,9912.22
1441,9912.22
1442,9912.22
1443,9912.22
1444,9914.34
1445,9914.34
1446,9914.34
1447,9914.34
1448,9914.34
1449,9914.34
1450,9914.34
1451,9914.34
1452,9914.34
1453,9914.34
1454,9914.34
1455,9914.34
1456,9914.34
1457,9914.34
1458,9911.79
1459,9911.79
1460,9911.79
1461,9911.79
1462,9911.79
1463,9911.79
1464,9911.79
1465,9911.79
1466,9911.79
1467,9911.79
1468,9911.79
1469,9911.79
1470,9911.79
1471,9911.79
1472,9911.79
1473,9911.79
1474,9913.53
1475,9913.53
1476,9913.53
1477,9913.53
1478,9913.53
1479,9917.59
1480,9917.59
1481,9917.59
1482,9917.59
1483,9917.59
1484,9917.59
1485,9917.59
1486,9917.59
1487,9917.59
1488,9917.59
1489,9917.59
1490,9917.59
1491,9917.59
1492,9929.94
1493,9927.79
1494,9927.79
1495,9925.86
1496,9929.88
1497,9929.88
1498,9929.88
1499,9929.88
1500,9929.88
1501,9929.88
1502,9929.88
1503,9929.88
1504,9929.88
1505,9929.88
1506,9929.88
1507,9929.88
1508,9929.88
1509,9927.05
1510,9927.05
1511,9927.05
1512,9927.05
1513,9927.05
1514,9927.05
1515,9927.05
1516,9927.05
1517,9927.05
1518,9927.05
1519,9927.05
1520,9927.05
1521,9927.05
1522,9927.05
1523,9927.05
1524,9927.05
1525,9927.05
1526,9927.05
1527,9927.05
1528,9927.05
1529,9927.05
1530,9927.05
1531,9927.05
1532,9927.05
1533,9927.05
1534,9927.05
1535,9927.05
1536,9925.81
1537,9925.81
1538,9925.81
1539,9925.81
1540,9920.88
1541,9920.88
1542,9920.88
1543,9920.88
1544,9920.88
1545,9920.52
1546,9920.52
1547,9922.62
1548,9922.62
1549,9922.62
1550,9922.62
1551,9922.62
1552,9922.62
1553,9922.62
1554,9926.03
1555,9923.97
1556,9923.97
1557,9923.97
1558,9922.17
1559,9922.17
1560,9922.17
1561,9922.17
1562,9922.17
1563,9920.03
1564,9920.03
1565,9918.15
1566,9918.15
1567,9918.15
1568,9918.15
1569,9918.15
1570,9918.15
1571,9918.15
1572,9915.59
1573,9915.59
1574,9915.59
1575,9915.59
1576,9915.59
1577,9915.59
1578,9915.59
1579,9915.59
1580,9915.59
1581,9915.59
1582,9915.59
1583,9915.59
1584,9915.59
1585,9915.59
1586,9915.59
1587,9915.59
1588,9915.59
1589,9915.59
1590,9913.21
1591,9913.21
1592,9913.21
1593,9913.21
1594,9913.21
1595,9913.21
1596,9913.21
1597,9913.21
1598,9913.21
1599,9913.21
1600,9913.21
1601,9913.21
1602,9913.21
1603,9913.21
1604,9913.21
1605,9913.21
1606,9913.21
1607,9913.21
1608,9913.21
1609,9913.21
1610,9921.83
1611,9921.83
1612,9921.83
1613,9929.62
1614,9929.62
1615,9929.62
1616,9929.62
1617,9929.62
1618,9929.62
1619,9929.62
1620,9929.62
1621,9929.62
1622,9929.62
1623,9929.62
1624,9929.62
1625,9929.62
1626,9925.31
1627,9925.31
1628,9925.31
1629,9925.31
1630,9925.31
1631,9925.31
1632,9925.31
1633,9925.31
1634,9925.31
1635,9935.34
1636,9929.05
1637,9929.05
1638,9929.05
1639,9929.05
1640,9929.05
1641,9929.05
1642,9924.74
1643,9924.74
1644,9924.74
1645,9924.74
1646,9924.74
1647,9924.74
