bar,equity
1374,9850.09
1375,9850.09
1376,9850.09
1377,9850.09
1378,9846.79
1379,9846.79
1380,9846.79
1381,9848.86
1382,9848.86
1383,9848.86
1384,9848.86
1385,9848.86
1386,9845.36
1387,9845.36
1388,9845.36
1389,9845.36
1390,9845.36
1391,9845.36
1392,9844.14
1393,9844.14
1394,9844.14
1395,9844.14
1396,9847.6
1397,9842.0
1398,9842.0
1399,9842.0
1400,9842.0
1401,9842.0
1402,9855.06
1403,9855.06
1404,9855.06
1405,9855.06
1406,9855.06
1407,9855.06
1408,9855.06
1409,9855.06
1410,9855.06
1411,9855.06
1412,9855.06
1413,9855.06
1414,9855.06
1415,9865.4
1416,9859.91
1417,9859.91
1418,9859.91
1419,9859.91
1420,9865.88
1421,9859.03
1422,9859.03
1423,9859.03
1424,9859.03
1425,9860.35
1426,9860.35
1427,9860.35
1428,9860.35
1429,9860.35
1430,9860.35
1431,9860.35
1432,9860.35
1433,9860.35
1434,9860.35
1435,9860.35
1436,9860.35
1437,9860.35
1438,9860.35
1439,9860.35
1440,9860.35
1441,9860.35
1442,9860.35
1443,9860.35
1444,9860.35
1445,9860.35
1446,9860.35
1447,9860.35
1448,9860.35
1449,9860.35
1450,9860.35
1451,9860.35
1452,9860.35
1453,9860.35
1454,9860.35
1455,9860.35
1456,9860.35
1457,9858.31
1458,9858.31
1459,9858.31
1460,9858.31
1461,9858.31
1462,9858.31
1463,9858.31
1464,9858.31
1465,9858.31
1466,9858.31
1467,9858.31
1468,9858.31
1469,9858.31
1470,9858.31
1471,9858.31
1472,9858.31
1473,9858.31
1474,9859.55
1475,9859.55
1476,9859.55
1477,9859.55
1478,9859.55
1479,9869.75
1480,9869.75
1481,9869.75
1482,9869.75
1483,9869.75
1484,9869.75
1485,9868.04
1486,9868.04
1487,9868.04
1488,9868.04
1489,9868.04
1490,9868.04
1491,9866.28
1492,9875.88
1493,9879.42
1494,9877.82
1495,9877.82
1496,9881.81
1497,9881.81
1498,9881.81
1499,9881.81
1500,9881.81
1501,9879.2
1502,9879.2
1503,9879.2
1504,9879.2
1505,9879.2
1506,9879.2
1507,9879.2
1508,9879.2
1509,9879.2
1510,9879.2
1511,9879.2
1512,9879.2
1513,9879.2
1514,9879.2
1515,9879.2
1516,9879.2
1517,9879.2
1518,9879.2
1519,9879.2
1520,9879.2
1521,9879.2
1522,9879.2
1523,9879.2
1524,9879.2
1525,9879.2
1526,9879.2
1527,9879.2
1528,9879.2
1529,9879.2
1530,9879.2
1531,9879.2
1532,9879.2
1533,9879.2
1534,9879.2
1535,9879.2
1536,9879.2
1537,9879.2
1538,9879.2
1539,9879.2
1540,9879.2
1541,9879.2
1542,9879.2
1543,9879.2
1544,9879.2
1545,9879.03
1546,9879.03
1547,9879.03
1548,9879.03
1549,9893.32
1550,9893.32
1551,9893.32
1552,9893.32
1553,9893.32
1554,9894.9
1555,9893.21
1556,9893.21
1557,9893.21
1558,9891.73
1559,9891.73
1560,9891.73
1561,9891.73
1562,9891.73
1563,9889.98
1564,9889.98
1565,9888.43
1566,9888.43
1567,9888.43
1568,9888.43
1569,9888.43
1570,9890.74
1571,9890.74
1572,9885.43
1573,9885.43
1574,9885.43
1575,9885.43
1576,9885.43
1577,9885.43
1578,9885.43
1579,9885.43
1580,9885.43
1581,9885.43
1582,9885.43
1583,9885.43
1584,9885.43
1585,9885.43
1586,9885.43
1587,9885.43
1588,9885.43
1589,9885.43
1590,9885.43
1591,9885.43
1592,9885.43
1593,9885.43
1594,9885.43
1595,9885.43
1596,9885.43
1597,9885.43
1598,9885.43
1599,9885.43
1600,9885.43
1601,9885.43
1602,9885.43
1603,9885.43
1604,9885.43
1605,9885.43
1606,9885.43
1607,9885.43
1608,9885.43
1609,9885.43
1610,9894.98
1611,9894.98
1612,9894.98
1613,9895.97
1614,9895.97
1615,9895.97
1616,9895.97
1617,9894.2
1618,9894.2
1619,9892.45
1620,9892.45
1621,9892.45
1622,9892.45
1623,9892.45
1624,9892.45
1625,9892.45
1626,9892.45
1627,9892.45
1628,9892.45
1629,9892.45
1630,9892.45
1631,9892.45
1632,9892.45
1633,9892.45
1634,9892.45
1635,9898.39
1636,9898.39
1637,9896.93
1638,9896.93
1639,9896.93
1640,9896.93
1641,9896.93
1642,9895.16
1643,9895.16
1644,9895.16
1645,9895.16
1646,9895.16
1647,9895.16
